PassengerId,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,HomePlanet_Europa,HomePlanet_Mars
0056_01,False,A/1/S,TRAPPIST-1e,0.02531645569620253,False,0.0,0.0,0.0,0.0,0.0,Okulas Tractive,True,True,False
0056_02,True,A/1/S,TRAPPIST-1e,0.4810126582278481,False,0.0,0.0,0.0,0.0,0.0,Instab Tractive,True,True,False
0056_03,False,A/1/S,TRAPPIST-1e,0.34177215189873417,False,0.019473720946464716,0.020293160701707308,0.1436233611442193,0.01276329882184934,0.00012431110926946505,Zinoces Tractive,True,True,False
0058_01,True,G/7/S,PSO J318.5-22,0.45569620253164556,False,0.0,0.0,0.0,0.0,0.0,Warry Ayalazquez,False,False,False
0061_01,False,F/12/S,TRAPPIST-1e,0.27848101265822783,False,0.003140922733300761,0.03676248616375406,0.006300017027073046,0.0614512674044984,4.1437036423155016e-05,Shanya Salez,False,False,False
0062_01,False,F/13/S,TRAPPIST-1e,0.7848101265822784,False,0.0,0.019857109314728474,0.0,0.000758657622277758,0.0010359259105788754,Sterry Greeves,False,False,False
0064_01,True,F/14/S,TRAPPIST-1e,0.18987341772151897,False,0.0,0.0,0.0,0.0,0.0,,True,False,True
0064_02,True,E/3/S,TRAPPIST-1e,0.4177215189873418,False,0.0,0.0,0.007395248132214369,0.0,0.0,Colatz Keen,True,False,False
0066_01,False,G/6/P,TRAPPIST-1e,0.7848101265822784,False,6.979828296223913e-05,0.005131989400597055,0.008385833475225608,0.0,0.019061036754651307,Diandy Pecketton,False,False,False
0067_01,True,G/10/S,PSO J318.5-22,0.0,False,0.0,0.0,0.0,0.0,0.0,Ninaha Leeves,True,False,False
0067_02,False,G/10/S,TRAPPIST-1e,0.22784810126582278,False,6.979828296223913e-05,0.00865394291081072,0.018985186446449854,0.0,0.0,Celine Leeves,True,False,False
0067_03,False,F/15/S,55 Cancri e,0.26582278481012656,False,0.13582745864451734,0.0012410693321705296,0.0,0.0,0.0009944888741557204,Velyne Leeves,False,False,False
0068_01,False,E/4/S,TRAPPIST-1e,0.3649105122463968,False,0.055350038389055625,0.0,8.513536523071684e-05,0.01129061049625134,0.0,Cinst Binie,False,False,True
0069_01,False,F/16/S,TRAPPIST-1e,0.5316455696202531,False,0.06191107698750611,0.0,0.00038310914353822576,0.00026776151374509105,0.0,,True,False,False
0070_01,False,F/13/P,TRAPPIST-1e,0.24050632911392406,False,0.013261673762825435,0.0,0.0002128384130767921,4.4626918957515175e-05,0.03008328844321054,Meremy Brighttt,False,False,False
0071_01,False,F/14/P,TRAPPIST-1e,0.21518987341772153,False,0.001116772527395826,0.07261932713916748,0.0,0.0,0.002154725894004061,Nelly Dillines,False,False,False
0072_01,False,F/17/S,TRAPPIST-1e,0.17721518987341772,False,0.0,3.3542414382987286e-05,0.0,0.0,0.04404756971781378,Thell Brantuarez,False,False,False
0073_01,False,D/3/P,PSO J318.5-22,0.46835443037974683,False,0.0032107210162629998,0.002784020393787945,0.03141494977013451,0.0,0.0004972444370778602,Gorn Make,False,False,True
0074_01,False,C/3/S,TRAPPIST-1e,0.5316455696202531,False,6.979828296223913e-05,0.28165565357394423,0.0,0.0,0.020967140430116438,Aldibah Mostedry,True,True,False
0076_01,False,F/18/S,TRAPPIST-1e,0.34177215189873417,False,0.010260347595449151,0.0,0.04333390090243487,0.0,0.0,Conk Dal,True,False,True
0077_01,False,F/15/P,TRAPPIST-1e,0.35443037974683544,False,0.0009771759614713477,0.0,0.05512514898688915,0.0,0.0,Pon Blité,True,False,True
0078_01,False,C/4/S,TRAPPIST-1e,0.4810126582278481,False,0.0,0.19588769999664576,0.0,0.014325240985362371,0.4000331496291385,Spuri Pokerheed,False,True,False
0081_01,True,G/13/S,TRAPPIST-1e,0.16455696202531644,False,0.0,0.0,0.0,0.0,0.0,Dellie Vinozarks,False,False,False
0082_01,False,F/16/P,TRAPPIST-1e,0.5316455696202531,False,0.516926083618343,0.0,0.0,0.0,0.0,Totse Datte,False,False,True
0082_02,True,F/16/P,TRAPPIST-1e,0.02531645569620253,False,0.0,0.0,0.0,0.0,0.0,Eaturs Datte,True,False,True
0082_03,False,F/16/P,TRAPPIST-1e,0.10126582278481013,False,0.0,0.0,0.0,0.0,0.0,,True,False,True
0084_01,False,G/14/S,TRAPPIST-1e,0.3037974683544304,False,0.04802121867802052,0.0,0.0,0.0,0.0007044296191936353,Coren Coopezmaney,True,False,False
0085_01,True,C/5/S,TRAPPIST-1e,0.5063291139240507,False,0.0,0.0,0.0,0.0,0.0,Furudah Ellcefulve,True,True,False
0086_01,False,F/17/P,TRAPPIST-1e,0.5443037974683544,False,0.014727437705032456,0.0,0.0,0.028471974294894682,0.021257199685078523,Jodye Kinson,False,False,False
0088_01,True,E/5/S,PSO J318.5-22,0.569620253164557,False,0.0,0.0,0.0,0.0,0.0,Stmeal Sacre,True,False,True
0090_01,True,G/15/S,TRAPPIST-1e,0.4430379746835443,False,0.0,0.0,0.0,0.0,0.0,Heremy Santry,True,False,False
0091_01,True,G/16/S,TRAPPIST-1e,0.3291139240506329,False,0.015682809903064355,0.0,0.0,0.0,0.0,Deanne Yorkland,True,False,False
0091_02,False,F/20/S,TRAPPIST-1e,0.34177215189873417,False,6.979828296223913e-05,0.023379062824942138,0.001319598161076111,0.008389860764012854,0.0,Tinez Yorkland,False,False,False
0092_01,False,G/9/P,TRAPPIST-1e,0.24050632911392406,False,0.0,0.0,0.02852034735229014,4.4626918957515175e-05,0.0014088592383872706,Gracy Dunnisey,False,False,False
0092_02,True,G/9/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.007395248132214369,0.0,0.0,Stald Hewson,True,False,False
0092_03,True,G/9/P,TRAPPIST-1e,0.0379746835443038,False,0.0,0.0,0.0,0.0,0.0,Tiney Hewson,True,False,False
0097_01,False,A/2/S,TRAPPIST-1e,0.6835443037974683,False,0.0,0.04051923657464864,0.0,0.00013388075687254553,0.026395392201549746,Alchium Fictful,False,True,False
0098_01,False,G/11/P,TRAPPIST-1e,0.3291139240506329,False,0.0,0.028712306711837117,0.0002128384130767921,0.0014280614066404856,0.0,Doria Carezquez,False,False,False
0098_02,False,G/11/P,TRAPPIST-1e,0.3291139240506329,False,0.0,0.09428772683057726,0.04073727226289801,0.0,0.0036050221688144865,Leence Carezquez,True,False,False
0099_01,False,F/19/P,PSO J318.5-22,0.2911392405063291,False,0.02170726600125637,0.014322610941535571,0.022390601055678527,0.0016511960014280614,0.0,Aliey Leetersoney,False,False,False
0099_02,,G/12/P,TRAPPIST-1e,0.02531645569620253,False,0.0,0.0,0.0,0.0,0.0,Thewis Connelson,True,False,False
0101_01,True,,TRAPPIST-1e,0.3924050632911392,False,0.0,0.0,0.0,0.0,0.0,Book Trad,True,False,True
0102_01,False,F/23/S,TRAPPIST-1e,0.22784810126582278,False,0.0,0.0,0.0,0.037040342734737594,0.0037707703145071062,Ritany Holson,False,False,False
0103_01,False,F/24/S,TRAPPIST-1e,0.3037974683544304,False,0.0,0.015365015372161363,0.0,0.0,0.0007044296191936353,Arlen Mclainez,True,False,False
0103_02,True,G/18/S,55 Cancri e,0.11392405063291139,False,0.0,0.0,0.0,0.0,0.0,Shaele Mclainez,True,False,False
0103_03,True,G/18/S,TRAPPIST-1e,0.0759493670886076,False,0.0,0.0,0.0,0.0,0.0,Fanne Mclainez,False,False,False
0105_01,,F/21/P,TRAPPIST-1e,0.34177215189873417,False,0.0,0.0,0.024263579090754297,8.925383791503035e-05,0.005428251771433307,Carry Cleachrand,False,False,False
0107_01,False,D/2/S,TRAPPIST-1e,0.26582278481012656,False,0.1216584072031828,0.00016771207191493645,0.0007236506044610931,0.0,0.0,Coobix Hart,False,False,True
0108_01,True,G/19/S,TRAPPIST-1e,0.2911392405063291,False,0.0,0.0,0.0,0.0,0.0,Natald Handertiz,False,False,False
0108_02,False,G/19/S,TRAPPIST-1e,0.3924050632911392,False,0.03922663502477839,0.0,0.013877064532606844,0.0,0.0,,False,False,False
0108_03,False,G/19/S,TRAPPIST-1e,0.0,,0.0,0.0,0.0,0.0,0.0,Oline Handertiz,True,False,False
0110_01,False,,TRAPPIST-1e,0.4050632911392405,False,0.0,0.013752389897024788,0.0002554060956921505,0.1753391645840771,0.03165789582729043,Graviph Aloubtled,False,True,False
0110_02,,B/5/P,TRAPPIST-1e,0.5063291139240507,False,0.0,0.011102539160768792,0.0,0.0,0.06990428044586251,Aldeba Bootious,False,True,False
0110_03,False,B/5/P,TRAPPIST-1e,0.5316455696202531,False,0.15418440706358624,0.3829872874249488,0.0,0.08336308461263835,0.018439481208303982,Alaratz Aloubtled,True,True,False
0110_04,True,B/5/P,TRAPPIST-1e,0.35443037974683544,False,0.0,0.0,0.0,0.0,0.0,Izark Aloubtled,True,True,False
0111_01,True,E/6/S,TRAPPIST-1e,0.3670886075949367,False,0.0,0.0,0.0,0.0,0.0,Aldera Supred,True,True,False
0112_01,False,B/1/S,55 Cancri e,0.6075949367088608,True,0.0,0.08509710528963875,0.003703388387536182,0.000758657622277758,0.0005386814735010153,Moth Cowtale,True,True,False
0113_01,False,F/23/P,TRAPPIST-1e,0.810126582278481,False,0.0,0.0,0.03422441682274817,0.0,0.0,Idary Carvis,True,False,False
0114_01,False,G/20/S,TRAPPIST-1e,0.34177215189873417,False,0.005723459202903608,0.005266159058129004,0.018261535841988762,0.010621206711888612,4.1437036423155016e-05,Maura Beckerson,False,False,False
0115_01,,F/24/P,TRAPPIST-1e,0.3291139240506329,False,0.0,0.0,0.0,0.0,0.012632279090839752,Rohs Pead,True,False,True
0116_01,False,D/4/P,TRAPPIST-1e,0.4177215189873418,False,6.979828296223913e-05,0.07456478717338073,0.0,0.0005355230274901821,0.016740562714954627,Alhenah Suptive,True,True,False
0119_01,False,A/0/P,TRAPPIST-1e,0.49367088607594933,False,0.0,0.0786234193137222,0.0,0.002900749732238486,0.2858326772469233,Batan Coning,False,False,False
0119_02,True,A/0/P,TRAPPIST-1e,0.16455696202531644,False,0.0,0.0,0.0,0.0,0.0,Kleeiak Coning,True,True,False
0120_01,True,F/25/P,TRAPPIST-1e,0.3037974683544304,False,0.0,0.0,0.0,0.0,0.012632279090839752,Bees Sacre,True,False,True
0122_01,False,G/21/S,TRAPPIST-1e,0.3670886075949367,False,0.0,0.0,0.0,0.03119421635130311,0.003066340695313471,Shelle Hayder,False,False,False
0123_01,False,F/27/P,TRAPPIST-1e,0.22784810126582278,False,0.003838905562923152,0.02002482138664341,0.0020858164481525627,0.0,4.1437036423155016e-05,Iree Fielson,False,False,False
0126_01,True,F/27/S,TRAPPIST-1e,0.8481012658227848,False,0.0,0.0,0.0,0.0,0.0,Milly Mish,True,False,True
0127_01,False,E/7/S,TRAPPIST-1e,0.4430379746835443,False,0.04892859635652963,0.0,0.012600034054146092,0.0,0.0010359259105788754,Miloss Mesty,False,False,True
0128_01,False,D/3/S,TRAPPIST-1e,0.7721518987341772,True,0.16423535981014867,0.011203166403917754,0.00038310914353822576,0.014102106390574796,8.287407284631003e-05,Grohs Fles,False,False,True
0128_02,False,E/8/S,TRAPPIST-1e,0.569620253164557,False,0.1467857890695889,0.00020125448629792372,0.0,0.0,0.0,Barave Fles,False,False,True
0129_01,True,G/22/S,PSO J318.5-22,0.27848101265822783,False,0.0,0.0,0.007395248132214369,0.0,0.0,Race Fowles,True,False,False
0133_01,True,F/29/S,TRAPPIST-1e,0.24050632911392406,False,0.0,0.0,0.0,0.0,0.0,Flynx Blie,True,False,True
0133_02,False,D/5/S,TRAPPIST-1e,0.45569620253164556,False,0.19110769875061073,0.0,0.0,0.0,0.0,Egrasp Blie,False,False,True
0134_01,False,G/17/P,TRAPPIST-1e,0.24050632911392406,False,0.0,0.000469593801361822,0.031074408309211644,0.0,0.0,Camina Harmontry,True,False,False
0136_01,False,G/23/S,PSO J318.5-22,0.5949367088607594,False,0.006770433447337195,0.014020729212088686,0.00536352800953516,0.0011156729739378794,0.002279037003273526,,False,False,False
0138_01,True,G/18/P,TRAPPIST-1e,0.16455696202531644,False,0.0,0.0,0.0,0.0,0.0,Fayene Gambs,True,False,False
0138_02,False,E/5/P,,0.43037974683544306,False,0.0,0.0007379331164257203,0.0,0.02516958229203856,0.008577466539593088,Monah Gambs,False,False,False
0139_01,True,C/6/S,55 Cancri e,0.4430379746835443,False,0.0,0.0,0.0,0.0,0.0,Charda Myling,True,True,False
0140_01,True,G/19/P,TRAPPIST-1e,0.3037974683544304,False,0.0,0.0,0.0,0.0,0.0,Evaley Mejiaddox,True,False,False
0140_02,False,F/29/P,TRAPPIST-1e,0.3291139240506329,False,0.030711244503385218,0.0,0.0,0.0,0.019143910827497616,Verney Whitakers,False,False,False
0141_01,False,F/30/P,TRAPPIST-1e,0.3924050632911392,False,0.015682809903064355,0.0,0.004129065213689767,0.0,0.0,Pyrohs Harte,False,False,True
0144_01,False,F/31/S,TRAPPIST-1e,0.25316455696202533,False,0.0,0.01408781404085466,0.008939213349225268,0.0,0.0,Guadae Dayers,True,False,False
0146_01,False,G/25/S,TRAPPIST-1e,0.7088607594936709,False,0.0,0.0,0.0,0.0,0.0,Verly Wolferguson,False,False,False
0147_01,True,G/26/S,TRAPPIST-1e,0.6329113924050633,False,0.0,0.0,0.0,0.0,0.0,Samie Hubbarrison,True,False,False
0148_01,False,F/31/P,TRAPPIST-1e,0.5316455696202531,False,0.07482375933552035,0.0,0.0004256768261535842,0.0,0.003149214768159781,Corsh Pashe,False,False,True
0149_01,True,G/27/S,55 Cancri e,0.3649105122463968,False,0.0,0.0,0.0,0.0,0.0,Billya Hubbarrison,True,False,False
0151_01,True,G/20/P,55 Cancri e,0.4810126582278481,False,0.0,0.0,0.0,0.0,0.0,Shanie Simson,False,False,False
0152_01,False,F/32/P,,0.5189873417721519,False,0.0,0.0,0.0,0.0,0.025152281108855094,Andan Estron,False,False,False
0160_01,False,G/22/P,TRAPPIST-1e,0.27848101265822783,False,0.28749912752146295,0.0,0.0,0.0,0.002527659221812456,Gory Atkinney,False,False,False
0163_01,True,B/8/P,TRAPPIST-1e,0.3291139240506329,False,0.0,0.0,0.0,0.0,0.0,Kabiton Hetforhaft,True,True,False
0163_02,True,B/8/P,TRAPPIST-1e,0.21518987341772153,False,0.0,0.0,0.0,0.0,0.0,Scharab Hetforhaft,True,True,False
0164_01,False,G/28/S,TRAPPIST-1e,0.7215189873417721,False,0.0034899141481119565,0.05661959547848254,0.0,0.013885165026255942,0.005593999917125927,Fany Hutchinton,True,False,False
0164_02,True,G/28/S,PSO J318.5-22,0.21518987341772153,False,0.0,0.0,0.0,0.0,0.0,Ianya Hutchinton,False,False,False
0165_01,True,F/37/P,TRAPPIST-1e,0.4430379746835443,,0.0,0.0,0.0,0.0,0.0,Graven Anche,True,False,True
0167_01,True,F/35/S,TRAPPIST-1e,0.16455696202531644,False,0.0,0.0,0.0,0.0,0.0,Miten Floaf,True,False,True
0167_02,False,F/35/S,TRAPPIST-1e,0.34177215189873417,False,0.09527465624345641,0.0,0.002043248765537204,0.0009817922170653338,0.005676873989972237,Rios Floaf,False,False,True
0169_01,True,G/23/P,TRAPPIST-1e,0.3924050632911392,False,0.0,0.0,0.0,0.0,0.0,Wandy Fisherry,False,False,False
0170_01,False,E/10/S,TRAPPIST-1e,0.3037974683544304,False,0.0,0.0,0.0,0.009862549089610853,0.023494799651928893,Mollie Mcmahoney,False,False,False
0171_01,True,G/30/S,PSO J318.5-22,0.24050632911392406,False,0.0,0.0,0.0,0.0,0.0,Coracy Gordanieves,True,False,False
0172_01,True,G/24/P,TRAPPIST-1e,0.4050632911392405,False,0.0,0.0,0.0,0.0,0.0,Hanna Johnshines,True,False,False
0173_01,,E/11/S,TRAPPIST-1e,0.7341772151898734,False,0.0,0.033039278167242475,0.0,0.00022313459478757588,0.0,Hilip Grifford,True,False,False
0174_01,False,F/38/P,55 Cancri e,0.26582278481012656,False,0.02003210721016263,0.0,0.0006810829218457347,0.005132095680114245,0.0072514813740521275,Doryn Lambles,False,False,False
0177_01,False,B/2/S,TRAPPIST-1e,0.4810126582278481,False,0.0,0.3470298192063865,4.256768261535842e-05,0.6680649767940021,0.08747358388928024,Toperon Iniouser,False,True,False
0178_01,False,D/6/S,TRAPPIST-1e,0.4810126582278481,False,0.2382913380330844,0.0,0.0068533969010727055,0.0012495537308104248,0.004931007334355447,Wees Knik,False,False,True
0179_01,False,G/26/P,TRAPPIST-1e,0.24050632911392406,False,6.979828296223913e-05,0.0073457887498742155,0.028648050400136214,8.925383791503035e-05,0.0004558074006547052,Elaney Webstephrey,True,False,False
0179_02,False,G/26/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Raque Webstephrey,False,False,False
0179_03,False,G/26/P,TRAPPIST-1e,0.0379746835443038,False,0.0,0.0,0.0,0.0,0.0,Sallyl Webstephrey,True,False,False
0181_01,False,G/27/P,TRAPPIST-1e,0.25316455696202533,False,0.0,0.0,0.00012770304784607525,0.013343448768297038,0.0038122073509302616,Nancis Brighttt,False,False,False
0182_01,True,C/3/P,TRAPPIST-1e,0.3037974683544304,False,0.0,0.0,0.0,0.0,0.0,Ksorab Disight,True,True,False
0183_01,False,F/36/S,TRAPPIST-1e,0.46835443037974683,False,0.0011865708103580652,0.004897192499916144,0.018133832794142685,0.0,0.009613392450171964,Stany Weaves,True,False,False
0186_01,False,G/28/P,TRAPPIST-1e,0.31645569620253167,False,0.004327493543658826,0.0,0.0,0.0,0.039613806820536196,Camiet Shephendry,False,False,False
0188_01,True,G/31/S,TRAPPIST-1e,0.7088607594936709,False,0.0,0.0,0.0,0.0,0.0,Branda Romez,True,False,False
0189_01,False,E/8/P,55 Cancri e,0.620253164556962,False,0.005863055768828087,0.00010062724314896186,0.017069640728758724,0.009014637629418065,0.004060829569469192,Helly Booters,False,False,False
0190_01,True,G/32/S,55 Cancri e,0.13924050632911392,False,0.0,0.0,0.0,0.0,0.0,,False,False,False
0192_01,True,G/29/P,TRAPPIST-1e,0.012658227848101266,False,0.0,0.0,0.0,0.0,0.0,Tance Adavisons,True,False,False
0192_02,False,G/29/P,TRAPPIST-1e,0.10126582278481013,False,0.0,0.0,0.0,0.0,0.0,Robyny Adavisons,False,False,False
0192_03,False,G/29/P,TRAPPIST-1e,0.49367088607594933,False,0.0,0.0,0.0004256768261535842,0.04007497322384863,0.0,Lilace Adavisons,False,False,False
0193_01,True,F/41/P,TRAPPIST-1e,0.02531645569620253,False,0.0,0.0,0.0,0.0,0.0,Sps Raf,True,False,True
0193_02,False,F/41/P,TRAPPIST-1e,0.2911392405063291,False,0.015682809903064355,0.0,0.00034054146092286734,0.047840057122456266,0.0,Frook Raf,False,False,True
0193_03,False,F/41/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Goles Raf,True,False,True
0195_01,False,F/42/P,TRAPPIST-1e,0.49367088607594933,False,0.028338102882669088,0.0,0.03690618082751575,0.0,0.0,Bar Floaf,True,False,True
0196_01,False,D/5/P,PSO J318.5-22,0.31645569620253167,False,0.07342779367627557,0.0,0.030606163800442704,0.0,0.0002900592549620851,Caper Emead,False,False,True
0197_01,False,C/5/P,TRAPPIST-1e,0.45569620253164556,False,0.0,0.032603226780263644,0.0,0.03547840057122456,0.023826295943314132,Astrak Dissper,False,True,False
